incident_id,equipment_id,equipment_name,category,date_time,shift,incident_type,description,root_cause,contributing_factors,immediate_action,corrective_action,impact_level,downtime_hours,production_loss_tonnes,reported_by,investigated_by,closure_date,status
INC-RMHP-009-017,RMHP-009,Weigh Feeder,Raw Material Handling Plant,2025-11-14 04:16:43,C (22:00-06:00),Equipment damage,Physical damage to Weigh Feeder (RMHP-009) component due to load cell drift.,Misalignment,"Operator error, Vibration/imbalance",Carried out emergency repair,Realigned shaft/coupling,Moderate,19.5,52.46,L. Pillai,L. Pillai,2025-11-19,Closed - CAPA implemented
INC-RMHP-009-014,RMHP-009,Weigh Feeder,Raw Material Handling Plant,2025-11-17 09:32:06,B (14:00-22:00),Production stoppage,"Production stoppage caused by speed sensor fault on Weigh Feeder (RMHP-009), affecting downstream units.",Vibration/imbalance,Cooling system fault,Stopped operation and applied LOTO,Replaced seal/gasket,Negligible,69.1,142.32,V. Rao,L. Pillai,2025-12-08,Closed - CAPA implemented
INC-RMHP-009-001,RMHP-009,Weigh Feeder,Raw Material Handling Plant,2025-11-23 15:49:30,C (22:00-06:00),Production stoppage,"Production stoppage caused by load cell drift on Weigh Feeder (RMHP-009), affecting downstream units.",Corrosion,"Vibration/imbalance, Bearing wear/failure",Stopped operation and applied LOTO,Replaced motor winding/insulation,Moderate,15.4,59.04,J. Mehta,K. Das,2025-12-15,Closed
INC-RMHP-009-015,RMHP-009,Weigh Feeder,Raw Material Handling Plant,2025-12-24 15:04:09,B (14:00-22:00),Unplanned breakdown,Weigh Feeder (RMHP-009) experienced unplanned stoppage due to load cell drift.,Overload/overcurrent,"Foreign material ingress, Insulation degradation, Operator error",Stopped operation and applied LOTO,Repaired electrical connection,Moderate,9.8,11.52,K. Das,P. Nair,2026-01-18,Closed
INC-COP-001-003,COP-001,Coke Oven Battery,Coke Oven Plant,2024-04-04 00:40:29,C (22:00-06:00),Unplanned breakdown,Coke Oven Battery (COP-001) experienced unplanned stoppage due to refractory brick erosion.,Overload/overcurrent,Material blockage/jam,Switched to standby unit,Reset overload relay and checked load,Negligible,8.8,9.78,G. Chatterjee,N. Gupta,2024-04-21,Closed - CAPA implemented
INC-COP-001-018,COP-001,Coke Oven Battery,Coke Oven Plant,2024-05-16 09:50:10,A (06:00-14:00),Quality deviation event,"Quality deviation traced to Coke Oven Battery (COP-001) malfunction (door seal leakage), resulting in off-spec product.",Material blockage/jam,Overload/overcurrent,Carried out emergency repair,Cleaned and applied anti-corrosion coating,Minor,2.8,6.67,C. Joshi,M. Iqbal,2024-06-10,Closed
INC-COP-001-006,COP-001,Coke Oven Battery,Coke Oven Plant,2024-05-17 03:07:17,A (06:00-14:00),Near-miss,Near-miss event observed near Coke Oven Battery (COP-001) - potential refractory brick erosion identified before failure occurred.,Electrical fault,Control system/software fault,Switched to standby unit,Cleaned and applied anti-corrosion coating,Major,1.4,0.0,M. Iqbal,N. Gupta,2024-05-19,Closed
INC-COP-001-014,COP-001,Coke Oven Battery,Coke Oven Plant,2024-05-27 14:40:00,B (14:00-22:00),Equipment damage,Physical damage to Coke Oven Battery (COP-001) component due to refractory brick erosion.,Lubrication failure,"Bearing wear/failure, Insulation degradation, Control system/software fault",Switched to standby unit,Balanced rotating component,Moderate,7.2,12.93,R. Sharma,J. Mehta,2024-06-11,Closed
INC-COP-001-009,COP-001,Coke Oven Battery,Coke Oven Plant,2024-07-09 05:50:31,B (14:00-22:00),Near-miss,Near-miss event observed near Coke Oven Battery (COP-001) - potential temperature non-uniformity identified before failure occurred.,Overload/overcurrent,Hydraulic system fault,Stopped operation and applied LOTO,Recalibrated sensor,Minor,1.8,0.0,S. Reddy,P. Nair,2024-07-22,Closed
INC-COP-001-016,COP-001,Coke Oven Battery,Coke Oven Plant,2024-07-13 01:05:40,A (06:00-14:00),Safety incident (minor),Minor safety incident during maintenance/operation of Coke Oven Battery (COP-001); first-aid case reported.,Operator error,"Operator error, Thermal fatigue, Foreign material ingress",Stopped operation and applied LOTO,Cleared foreign material and inspected,Major,3.8,6.79,C. Joshi,P. Nair,2024-07-23,Closed - CAPA implemented
INC-COP-001-015,COP-001,Coke Oven Battery,Coke Oven Plant,2024-10-17 19:13:41,A (06:00-14:00),Unplanned breakdown,Coke Oven Battery (COP-001) experienced unplanned stoppage due to door seal leakage.,Sensor/instrument drift,"Belt/chain wear, Misalignment, Cooling system fault",Continued operation with reduced load and monitoring,Replenished/changed lubricant,Negligible,6.1,14.84,G. Chatterjee,K. Das,2024-10-22,Closed
INC-COP-001-019,COP-001,Coke Oven Battery,Coke Oven Plant,2024-11-02 07:44:32,B (14:00-22:00),Equipment damage,Physical damage to Coke Oven Battery (COP-001) component due to heating wall crack.,Bearing wear/failure,Lubrication failure,Continued operation with reduced load and monitoring,Balanced rotating component,Moderate,9.3,21.91,R. Sharma,D. Banerjee,2024-11-23,Closed
INC-COP-001-002,COP-001,Coke Oven Battery,Coke Oven Plant,2025-01-01 19:19:52,B (14:00-22:00),Near-miss,Near-miss event observed near Coke Oven Battery (COP-001) - potential temperature non-uniformity identified before failure occurred.,Insulation degradation,"Bearing wear/failure, Belt/chain wear, Lubrication failure",Carried out emergency repair,Updated PLC/software parameters,Moderate,1.4,0.0,V. Rao,P. Nair,2025-01-04,Closed
INC-COP-001-024,COP-001,Coke Oven Battery,Coke Oven Plant,2025-01-04 13:22:09,C (22:00-06:00),Production stoppage,"Production stoppage caused by refractory brick erosion on Coke Oven Battery (COP-001), affecting downstream units.",Loose fastener/connection,"Corrosion, Sensor/instrument drift, Insulation degradation",Continued operation with reduced load and monitoring,Replaced seal/gasket,Minor,32.4,144.56,J. Mehta,M. Iqbal,2025-01-18,Closed
INC-COP-001-025,COP-001,Coke Oven Battery,Coke Oven Plant,2025-01-14 19:50:47,C (22:00-06:00),Unplanned breakdown,Coke Oven Battery (COP-001) experienced unplanned stoppage due to refractory brick erosion.,Belt/chain wear,Vibration/imbalance,Switched to standby unit,Realigned shaft/coupling,Moderate,6.1,12.91,G. Chatterjee,A. Verma,2025-02-03,Closed - CAPA implemented
INC-COP-001-013,COP-001,Coke Oven Battery,Coke Oven Plant,2025-02-25 16:28:35,C (22:00-06:00),Production stoppage,"Production stoppage caused by refractory brick erosion on Coke Oven Battery (COP-001), affecting downstream units.",Overload/overcurrent,"Refractory/lining wear, Loose fastener/connection, Belt/chain wear",Switched to standby unit,Replenished/changed lubricant,Major,77.2,328.08,V. Rao,N. Gupta,2025-03-07,Closed
INC-COP-001-022,COP-001,Coke Oven Battery,Coke Oven Plant,2025-02-27 17:16:21,C (22:00-06:00),Near-miss,Near-miss event observed near Coke Oven Battery (COP-001) - potential door seal leakage identified before failure occurred.,Insulation degradation,Corrosion,Continued operation with reduced load and monitoring,Repaired hydraulic line/cylinder,Minor,1.4,0.0,A. Verma,C. Joshi,2025-03-29,Closed - CAPA implemented
INC-COP-001-007,COP-001,Coke Oven Battery,Coke Oven Plant,2025-03-14 17:07:47,B (14:00-22:00),Quality deviation event,"Quality deviation traced to Coke Oven Battery (COP-001) malfunction (door seal leakage), resulting in off-spec product.",Corrosion,"Thermal fatigue, Insulation degradation",Isolated equipment and informed shift supervisor,Repaired/replaced refractory section,Minor,3.5,9.71,D. Banerjee,C. Joshi,2025-04-07,Closed
INC-COP-001-004,COP-001,Coke Oven Battery,Coke Oven Plant,2025-03-21 22:47:54,C (22:00-06:00),Production stoppage,"Production stoppage caused by refractory brick erosion on Coke Oven Battery (COP-001), affecting downstream units.",Refractory/lining wear,Bearing wear/failure,Switched to standby unit,Replaced belt/chain,Moderate,33.2,74.79,A. Verma,T. Singh,2025-04-11,Closed
INC-COP-001-011,COP-001,Coke Oven Battery,Coke Oven Plant,2025-03-27 09:30:07,B (14:00-22:00),Production stoppage,"Production stoppage caused by refractory brick erosion on Coke Oven Battery (COP-001), affecting downstream units.",Hydraulic system fault,"Overload/overcurrent, Belt/chain wear",Switched to standby unit,Reset overload relay and checked load,Negligible,12.6,33.14,C. Joshi,K. Das,,Under investigation
INC-COP-001-017,COP-001,Coke Oven Battery,Coke Oven Plant,2025-04-22 22:24:37,B (14:00-22:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with Coke Oven Battery (COP-001) operation.,Corrosion,Misalignment,Stopped operation and applied LOTO,Cleared foreign material and inspected,Moderate,5.3,9.75,S. Reddy,J. Mehta,2025-05-11,Closed - CAPA implemented
INC-COP-001-001,COP-001,Coke Oven Battery,Coke Oven Plant,2025-05-05 19:16:36,C (22:00-06:00),Unplanned breakdown,Coke Oven Battery (COP-001) experienced unplanned stoppage due to door seal leakage.,Thermal fatigue,"Refractory/lining wear, Misalignment",Switched to standby unit,Replenished/changed lubricant,Moderate,5.3,15.51,T. Singh,G. Chatterjee,2025-06-03,Closed
INC-COP-001-005,COP-001,Coke Oven Battery,Coke Oven Plant,2025-05-26 08:59:07,B (14:00-22:00),Unplanned breakdown,Coke Oven Battery (COP-001) experienced unplanned stoppage due to door seal leakage.,Refractory/lining wear,Refractory/lining wear,Carried out emergency repair,Replaced belt/chain,Major,3.8,6.51,S. Reddy,S. Reddy,,Open
INC-COP-001-012,COP-001,Coke Oven Battery,Coke Oven Plant,2025-06-21 15:45:05,A (06:00-14:00),Production stoppage,"Production stoppage caused by temperature non-uniformity on Coke Oven Battery (COP-001), affecting downstream units.",Bearing wear/failure,"Seal/gasket leakage, Cooling system fault, Hydraulic system fault",Switched to standby unit,Tightened/replaced fasteners,Moderate,25.7,79.19,K. Das,N. Gupta,2025-07-10,Closed
INC-COP-001-008,COP-001,Coke Oven Battery,Coke Oven Plant,2025-07-07 20:20:26,B (14:00-22:00),Production stoppage,"Production stoppage caused by heating wall crack on Coke Oven Battery (COP-001), affecting downstream units.",Corrosion,Operator error,Switched to standby unit,Repaired/replaced refractory section,Moderate,20.9,90.77,M. Iqbal,M. Iqbal,2025-07-30,Closed - CAPA implemented
INC-COP-001-021,COP-001,Coke Oven Battery,Coke Oven Plant,2025-07-20 19:19:50,B (14:00-22:00),Production stoppage,"Production stoppage caused by refractory brick erosion on Coke Oven Battery (COP-001), affecting downstream units.",Vibration/imbalance,"Seal/gasket leakage, Vibration/imbalance, Misalignment",Continued operation with reduced load and monitoring,Retrained operator on procedure,Minor,3.6,8.72,N. Gupta,T. Singh,2025-08-05,Closed
INC-COP-001-010,COP-001,Coke Oven Battery,Coke Oven Plant,2025-08-13 05:36:25,C (22:00-06:00),Unplanned breakdown,Coke Oven Battery (COP-001) experienced unplanned stoppage due to refractory brick erosion.,Operator error,"Cooling system fault, Thermal fatigue",Isolated equipment and informed shift supervisor,Reset overload relay and checked load,Negligible,25.5,44.19,B. Kulkarni,N. Gupta,2025-08-20,Closed - CAPA implemented
INC-COP-001-020,COP-001,Coke Oven Battery,Coke Oven Plant,2025-08-20 04:03:45,B (14:00-22:00),Unplanned breakdown,Coke Oven Battery (COP-001) experienced unplanned stoppage due to temperature non-uniformity.,Electrical fault,Corrosion,Stopped operation and applied LOTO,Reset overload relay and checked load,Negligible,23.9,92.54,R. Sharma,V. Rao,2025-08-23,Closed
INC-COP-001-023,COP-001,Coke Oven Battery,Coke Oven Plant,2025-12-16 19:31:53,A (06:00-14:00),Unplanned breakdown,Coke Oven Battery (COP-001) experienced unplanned stoppage due to heating wall crack.,Insulation degradation,"Electrical fault, Corrosion, Loose fastener/connection",Continued operation with reduced load and monitoring,Inspected and replaced thermal component,Minor,8.2,20.87,C. Joshi,K. Das,2025-12-23,Closed
INC-COP-002-006,COP-002,Coal Charging Car,Coke Oven Plant,2024-02-11 06:22:57,B (14:00-22:00),Unplanned breakdown,Coal Charging Car (COP-002) experienced unplanned stoppage due to hopper gate jam.,Misalignment,"Misalignment, Belt/chain wear, Bearing wear/failure",Carried out emergency repair,Replaced bearing,Minor,14.1,17.6,A. Verma,S. Reddy,2024-02-24,Closed
INC-COP-002-007,COP-002,Coal Charging Car,Coke Oven Plant,2024-02-16 08:13:18,C (22:00-06:00),Near-miss,Near-miss event observed near Coal Charging Car (COP-002) - potential rail wheel wear identified before failure occurred.,Refractory/lining wear,"Refractory/lining wear, Foreign material ingress, Electrical fault",Isolated equipment and informed shift supervisor,Recalibrated sensor,Negligible,0.2,0.0,B. Kulkarni,S. Reddy,2024-02-23,Closed
INC-COP-002-013,COP-002,Coal Charging Car,Coke Oven Plant,2024-03-07 21:20:36,B (14:00-22:00),Production stoppage,"Production stoppage caused by hopper gate jam on Coal Charging Car (COP-002), affecting downstream units.",Corrosion,Sensor/instrument drift,Continued operation with reduced load and monitoring,Replenished/changed lubricant,Moderate,21.9,58.36,L. Pillai,S. Reddy,2024-03-20,Closed
INC-COP-002-002,COP-002,Coal Charging Car,Coke Oven Plant,2024-03-30 18:16:37,C (22:00-06:00),Quality deviation event,"Quality deviation traced to Coal Charging Car (COP-002) malfunction (rail wheel wear), resulting in off-spec product.",Lubrication failure,Thermal fatigue,Switched to standby unit,Reset overload relay and checked load,Negligible,5.7,15.75,M. Iqbal,A. Verma,2024-04-24,Closed - CAPA implemented
INC-COP-002-017,COP-002,Coal Charging Car,Coke Oven Plant,2024-04-26 15:31:47,B (14:00-22:00),Quality deviation event,"Quality deviation traced to Coal Charging Car (COP-002) malfunction (rail wheel wear), resulting in off-spec product.",Sensor/instrument drift,Thermal fatigue,Carried out emergency repair,Reset overload relay and checked load,Major,3.4,6.46,B. Kulkarni,G. Chatterjee,2024-04-30,Closed - CAPA implemented
INC-COP-002-015,COP-002,Coal Charging Car,Coke Oven Plant,2024-05-14 11:27:53,C (22:00-06:00),Unplanned breakdown,Coal Charging Car (COP-002) experienced unplanned stoppage due to hydraulic cylinder leak.,Lubrication failure,"Sensor/instrument drift, Corrosion, Electrical fault",Stopped operation and applied LOTO,Inspected and replaced thermal component,Moderate,13.0,43.65,P. Nair,D. Banerjee,2024-05-15,Closed
INC-COP-002-023,COP-002,Coal Charging Car,Coke Oven Plant,2024-06-06 19:31:46,B (14:00-22:00),Unplanned breakdown,Coal Charging Car (COP-002) experienced unplanned stoppage due to hopper gate jam.,Corrosion,"Material blockage/jam, Vibration/imbalance, Seal/gasket leakage",Isolated equipment and informed shift supervisor,Repaired electrical connection,Minor,7.4,17.08,V. Rao,A. Verma,2024-06-07,Closed
INC-COP-002-019,COP-002,Coal Charging Car,Coke Oven Plant,2024-06-16 15:01:31,B (14:00-22:00),Unplanned breakdown,Coal Charging Car (COP-002) experienced unplanned stoppage due to hydraulic cylinder leak.,Lubrication failure,Belt/chain wear,Isolated equipment and informed shift supervisor,Cleared foreign material and inspected,Severe,48.8,182.47,P. Nair,K. Das,2024-06-29,Closed
INC-COP-002-009,COP-002,Coal Charging Car,Coke Oven Plant,2024-06-19 12:12:04,C (22:00-06:00),Unplanned breakdown,Coal Charging Car (COP-002) experienced unplanned stoppage due to hydraulic cylinder leak.,Misalignment,Refractory/lining wear,Carried out emergency repair,Recalibrated sensor,Negligible,15.1,59.19,P. Nair,J. Mehta,2024-07-10,Closed
INC-COP-002-004,COP-002,Coal Charging Car,Coke Oven Plant,2024-07-10 21:22:10,B (14:00-22:00),Quality deviation event,"Quality deviation traced to Coal Charging Car (COP-002) malfunction (hopper gate jam), resulting in off-spec product.",Misalignment,Sensor/instrument drift,Carried out emergency repair,Tightened/replaced fasteners,Moderate,5.2,8.34,S. Reddy,D. Banerjee,2024-07-31,Closed
INC-COP-002-018,COP-002,Coal Charging Car,Coke Oven Plant,2024-08-08 00:11:26,B (14:00-22:00),Unplanned breakdown,Coal Charging Car (COP-002) experienced unplanned stoppage due to rail wheel wear.,Material blockage/jam,"Sensor/instrument drift, Cooling system fault, Overload/overcurrent",Stopped operation and applied LOTO,Realigned shaft/coupling,Moderate,20.1,39.94,A. Verma,R. Sharma,2024-08-17,Closed - CAPA implemented
