alert_id,equipment_id,equipment_name,category,timestamp,sensor_name,observed_value,baseline_value,deviation_pct,alert_level,detection_method,probable_cause,recommended_action,acknowledged,acknowledged_by,resolution_status
ALM-PLT-006-0001,PLT-006,Grinding Mill (Pellet),Pellet Plant,27-01-2024 07:54,vibration_mm_s,70.16,56.24,24.8,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,D. Banerjee,Closed - informational only
ALM-PLT-006-0002,PLT-006,Grinding Mill (Pellet),Pellet Plant,25-02-2024 03:06,vibration_mm_s,172.26,146.15,17.9,Warning,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Resolved - false positive
ALM-PLT-006-0003,PLT-006,Grinding Mill (Pellet),Pellet Plant,27-02-2024 01:54,bearing_temp_C,26.9,23.52,14.4,Information,Statistical threshold (3-sigma),Trunnion bearing failure,Continue monitoring; log for trend analysis,Yes,R. Sharma,Closed - informational only
ALM-PLT-006-0004,PLT-006,Grinding Mill (Pellet),Pellet Plant,06-03-2024 12:58,bearing_temp_C,126.87,106.98,18.6,Warning,Statistical threshold (3-sigma),Mill imbalance,Schedule inspection within next maintenance window,Yes,P. Nair,Resolved - maintenance performed
ALM-PLT-006-0005,PLT-006,Grinding Mill (Pellet),Pellet Plant,08-03-2024 18:30,particle_size_micron,268.16,168.28,59.4,Critical,Statistical threshold (3-sigma),Gearbox wear,Immediate inspection required; consider equipment shutdown,Yes,B. Kulkarni,Resolved - maintenance performed
ALM-PLT-006-0006,PLT-006,Grinding Mill (Pellet),Pellet Plant,03-05-2024 04:24,bearing_temp_C,84.57,80.18,5.5,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Closed - informational only
ALM-PLT-006-0007,PLT-006,Grinding Mill (Pellet),Pellet Plant,16-05-2024 00:32,vibration_mm_s,132.85,111.99,18.6,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Closed - informational only
ALM-PLT-006-0008,PLT-006,Grinding Mill (Pellet),Pellet Plant,26-06-2024 03:33,bearing_temp_C,132.9,125.23,6.1,Warning,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Resolved - false positive
ALM-PLT-006-0009,PLT-006,Grinding Mill (Pellet),Pellet Plant,15-09-2024 00:45,particle_size_micron,51.79,43.12,20.1,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,P. Nair,Closed - informational only
ALM-PLT-006-0010,PLT-006,Grinding Mill (Pellet),Pellet Plant,15-10-2024 19:34,bearing_temp_C,205.52,189.18,8.6,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,D. Banerjee,Closed - informational only
ALM-PLT-006-0011,PLT-006,Grinding Mill (Pellet),Pellet Plant,21-11-2024 22:30,vibration_mm_s,65.22,53.47,22,Warning,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Resolved - false positive
ALM-PLT-006-0012,PLT-006,Grinding Mill (Pellet),Pellet Plant,28-11-2024 19:55,bearing_temp_C,151.11,140.76,7.4,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,D. Banerjee,Closed - informational only
ALM-PLT-006-0013,PLT-006,Grinding Mill (Pellet),Pellet Plant,01-12-2024 10:54,vibration_mm_s,123.37,102.93,19.9,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,A. Verma,Closed - informational only
ALM-PLT-006-0014,PLT-006,Grinding Mill (Pellet),Pellet Plant,19-12-2024 08:07,mill_speed_rpm,133.97,113.6,17.9,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,D. Banerjee,Closed - informational only
ALM-PLT-006-0015,PLT-006,Grinding Mill (Pellet),Pellet Plant,02-01-2025 05:39,motor_load_pct,146.51,122.31,19.8,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,L. Pillai,Closed - informational only
ALM-PLT-006-0016,PLT-006,Grinding Mill (Pellet),Pellet Plant,19-01-2025 07:55,vibration_mm_s,53.6,43.14,24.2,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,B. Kulkarni,Closed - informational only
ALM-PLT-006-0017,PLT-006,Grinding Mill (Pellet),Pellet Plant,22-01-2025 00:29,motor_load_pct,114.2,93.76,21.8,Warning,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,S. Reddy,Resolved - false positive
ALM-PLT-006-0018,PLT-006,Grinding Mill (Pellet),Pellet Plant,05-02-2025 15:23,motor_load_pct,133.36,118.03,13,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Closed - informational only
ALM-PLT-006-0019,PLT-006,Grinding Mill (Pellet),Pellet Plant,10-03-2025 05:46,particle_size_micron,116.7,104.45,11.7,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,T. Singh,Closed - informational only
ALM-PLT-006-0020,PLT-006,Grinding Mill (Pellet),Pellet Plant,30-03-2025 15:35,mill_speed_rpm,190.71,181.52,5.1,Information,Trend deviation from baseline,Gearbox wear,Continue monitoring; log for trend analysis,Yes,L. Pillai,Closed - informational only
ALM-PLT-006-0021,PLT-006,Grinding Mill (Pellet),Pellet Plant,04-04-2025 00:55,bearing_temp_C,35.2,26.78,31.4,Warning,Pattern/frequency analysis (FFT),Trunnion bearing failure,Schedule inspection within next maintenance window,No,,Resolved - maintenance performed
ALM-PLT-006-0022,PLT-006,Grinding Mill (Pellet),Pellet Plant,07-04-2025 05:35,bearing_temp_C,230.23,197.15,16.8,Warning,ML anomaly score (Isolation Forest),Mill imbalance,Schedule inspection within next maintenance window,No,,Resolved - maintenance performed
ALM-PLT-006-0023,PLT-006,Grinding Mill (Pellet),Pellet Plant,09-04-2025 20:36,bearing_temp_C,189.88,100.29,89.3,Critical,ML anomaly score (Autoencoder reconstruction error),Gearbox wear,Immediate inspection required; consider equipment shutdown,Yes,C. Joshi,Resolved - maintenance performed
ALM-PLT-006-0024,PLT-006,Grinding Mill (Pellet),Pellet Plant,10-04-2025 08:56,mill_speed_rpm,271.09,193.06,40.4,Critical,Rate-of-change detection,Gearbox wear,Immediate inspection required; consider equipment shutdown,Yes,V. Rao,Escalated to maintenance
ALM-PLT-006-0025,PLT-006,Grinding Mill (Pellet),Pellet Plant,16-04-2025 00:04,particle_size_micron,27.76,25.67,8.1,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,G. Chatterjee,Closed - informational only
ALM-PLT-006-0026,PLT-006,Grinding Mill (Pellet),Pellet Plant,03-07-2025 05:33,motor_load_pct,38.96,34.61,12.6,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,K. Das,Closed - informational only
ALM-PLT-006-0027,PLT-006,Grinding Mill (Pellet),Pellet Plant,08-08-2025 18:03,vibration_mm_s,208.16,189.31,10,Warning,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Resolved - false positive
ALM-PLT-006-0028,PLT-006,Grinding Mill (Pellet),Pellet Plant,06-09-2025 20:10,bearing_temp_C,76.95,71.33,7.9,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,D. Banerjee,Closed - informational only
ALM-PLT-006-0029,PLT-006,Grinding Mill (Pellet),Pellet Plant,16-10-2025 10:37,mill_speed_rpm,202.21,166.09,21.7,Warning,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,V. Rao,Resolved - false positive
ALM-PLT-006-0030,PLT-006,Grinding Mill (Pellet),Pellet Plant,21-10-2025 14:45,bearing_temp_C,88.9,71.35,24.6,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,A. Verma,Closed - informational only
ALM-PLT-006-0031,PLT-006,Grinding Mill (Pellet),Pellet Plant,28-10-2025 14:58,vibration_mm_s,37.21,34.56,7.7,Information,Rate-of-change detection,Gearbox wear,Continue monitoring; log for trend analysis,Yes,J. Mehta,Closed - informational only
ALM-PLT-006-0032,PLT-006,Grinding Mill (Pellet),Pellet Plant,02-11-2025 17:58,mill_speed_rpm,26.66,21.15,26,Warning,ML anomaly score (Autoencoder reconstruction error),Trunnion bearing failure,Schedule inspection within next maintenance window,Yes,A. Verma,Resolved - maintenance performed
ALM-PLT-006-0033,PLT-006,Grinding Mill (Pellet),Pellet Plant,05-11-2025 08:41,mill_speed_rpm,123.72,102.54,20.7,Warning,ML anomaly score (Isolation Forest),Trunnion bearing failure,Schedule inspection within next maintenance window,Yes,R. Sharma,Resolved - maintenance performed
ALM-PLT-006-0034,PLT-006,Grinding Mill (Pellet),Pellet Plant,07-11-2025 09:26,bearing_temp_C,121.21,84.63,43.2,Critical,Pattern/frequency analysis (FFT),Liner wear,Immediate inspection required; consider equipment shutdown,Yes,B. Kulkarni,Resolved - maintenance performed
ALM-PLT-006-0035,PLT-006,Grinding Mill (Pellet),Pellet Plant,08-11-2025 16:51,motor_load_pct,257.66,122.49,110.4,Critical,ML anomaly score (Isolation Forest),Trunnion bearing failure,Immediate inspection required; consider equipment shutdown,Yes,D. Banerjee,Resolved - maintenance performed
ALM-PLT-006-0036,PLT-006,Grinding Mill (Pellet),Pellet Plant,17-11-2025 13:51,motor_load_pct,209.66,199.42,5.1,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,G. Chatterjee,Closed - informational only
ALM-BF-001-0001,BF-001,Blast Furnace Shell,Blast Furnace,07-01-2024 14:47,shell_temperature_C,151.87,143.73,5.7,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,V. Rao,Closed - informational only
ALM-BF-001-0002,BF-001,Blast Furnace Shell,Blast Furnace,15-02-2024 02:34,stave_temperature_C,90.74,77.7,16.8,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,V. Rao,Closed - informational only
ALM-BF-001-0003,BF-001,Blast Furnace Shell,Blast Furnace,24-02-2024 17:00,cooling_water_flow_m3_h,146.74,132.86,10.4,Information,Pattern/frequency analysis (FFT),Shell plate corrosion,Continue monitoring; log for trend analysis,Yes,A. Verma,Closed - informational only
ALM-BF-001-0004,BF-001,Blast Furnace Shell,Blast Furnace,03-03-2024 20:19,cooling_water_flow_m3_h,180.28,149.21,20.8,Warning,Statistical threshold (3-sigma),Shell plate corrosion,Schedule inspection within next maintenance window,No,,Open - pending inspection
ALM-BF-001-0005,BF-001,Blast Furnace Shell,Blast Furnace,06-03-2024 23:08,stave_temperature_C,238.29,141.53,68.4,Critical,Pattern/frequency analysis (FFT),Shell plate corrosion,Immediate inspection required; consider equipment shutdown,Yes,N. Gupta,Resolved - maintenance performed
ALM-BF-001-0006,BF-001,Blast Furnace Shell,Blast Furnace,15-04-2024 04:22,stave_temperature_C,51.22,46.33,10.5,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,T. Singh,Closed - informational only
ALM-BF-001-0007,BF-001,Blast Furnace Shell,Blast Furnace,30-04-2024 08:28,stave_temperature_C,36.17,31.85,13.6,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Closed - informational only
ALM-BF-001-0008,BF-001,Blast Furnace Shell,Blast Furnace,25-09-2024 18:00,cooling_water_flow_m3_h,130.78,117.24,11.5,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,S. Reddy,Closed - informational only
ALM-BF-001-0009,BF-001,Blast Furnace Shell,Blast Furnace,01-10-2024 02:57,shell_temperature_C,144.98,119.39,21.4,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Closed - informational only
ALM-BF-001-0010,BF-001,Blast Furnace Shell,Blast Furnace,10-10-2024 17:06,cooling_water_flow_m3_h,170.98,140.27,21.9,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,B. Kulkarni,Closed - informational only
ALM-BF-001-0011,BF-001,Blast Furnace Shell,Blast Furnace,14-11-2024 19:15,stave_temperature_C,159.94,140.44,13.9,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,L. Pillai,Closed - informational only
ALM-BF-001-0012,BF-001,Blast Furnace Shell,Blast Furnace,01-01-2025 16:32,shell_temperature_C,34.42,30.2,14,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Closed - informational only
ALM-BF-001-0013,BF-001,Blast Furnace Shell,Blast Furnace,22-01-2025 20:41,shell_temperature_C,111.39,90.57,23,Warning,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Resolved - false positive
ALM-BF-001-0014,BF-001,Blast Furnace Shell,Blast Furnace,23-02-2025 12:21,gas_flow_m3_h,54.28,45.56,19.1,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,K. Das,Closed - informational only
ALM-BF-001-0015,BF-001,Blast Furnace Shell,Blast Furnace,02-03-2025 03:12,cooling_water_flow_m3_h,228.76,198.19,15.4,Warning,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,P. Nair,Resolved - false positive
ALM-BF-001-0016,BF-001,Blast Furnace Shell,Blast Furnace,03-03-2025 02:38,cooling_water_flow_m3_h,89.02,72.42,22.9,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,L. Pillai,Closed - informational only
ALM-BF-001-0017,BF-001,Blast Furnace Shell,Blast Furnace,17-04-2025 11:42,gas_flow_m3_h,190.35,169.9,12,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,G. Chatterjee,Closed - informational only
ALM-BF-001-0018,BF-001,Blast Furnace Shell,Blast Furnace,11-06-2025 03:20,shell_temperature_C,77.62,69.61,11.5,Information,ML anomaly score (Isolation Forest),Tuyere damage,Continue monitoring; log for trend analysis,Yes,L. Pillai,Closed - informational only
ALM-BF-001-0019,BF-001,Blast Furnace Shell,Blast Furnace,16-06-2025 20:24,internal_pressure_bar,28.74,24.11,19.2,Warning,Rate-of-change detection,Cooling stave cracking,Schedule inspection within next maintenance window,Yes,C. Joshi,Open - pending inspection
ALM-BF-001-0020,BF-001,Blast Furnace Shell,Blast Furnace,19-06-2025 22:44,shell_temperature_C,239.31,199.68,19.8,Warning,ML anomaly score (Isolation Forest),Shell plate corrosion,Schedule inspection within next maintenance window,Yes,J. Mehta,Resolved - false positive
